text;animation;comment;next;previous;source_dlg;audiofile
So you're saying you were an idiot.;[];;[8415];[8362];k_hjol_dialog;
Easy to say so now. At the time I just thought I was right.;[];;[8365];[8414];k_hjol_dialog;NM35AAJOLE09384_.mp3
And what did she think of all this?;[];;[8417];[8362];k_hjol_dialog;
Nayama was intrigued by the idea of becoming a Jedi. She liked the idea of power too much, perhaps, but I certainly didn't see that at the time.;[];;[8365];[8416];k_hjol_dialog;NM35AAJOLE09386_.mp3
Um... no, I don't remember.;[];;[8419];[8355];k_hjol_dialog;
Bah. You got ears that work, don't you? I was a smuggler, way way back. I got shot down once over Ukatis. THAT story, yes.;[];;[8356, 8420];[8418];k_hjol_dialog;NM35AAJOLE09433_.mp3
Are you going senile? I didn't ask about your wife, old man.;[];;[8421];[8419, 8355];k_hjol_dialog;
No I'm not senile, dammit! Not yet, anyway. Hmmm... well at least I don't think so. At any rate, I'll tell the story the way I want to.;[];;[8357];[8420];k_hjol_dialog;NM35AAJOLE09435_.mp3
[Failure] *Sigh* I'm not interested in your demands. I'll tell my story when I'm damn good and ready... which isn't now, so shoo!;[];;[];[8352, 8425];k_hjol_dialog;NM35AAJOLE09436_.mp3
You said you'd tell me later... so spit it out already.;[];;[8424];[8350];k_hjol_dialog;
Hmm. Such a charming and persuasive manner you have there. Forget it!;[];;[8425, 8426];[8423];k_hjol_dialog;NM35AAJOLE09438_.mp3
[Persuade] Okay, here I am asking nicely.;[];;[8353, 8422];[8424];k_hjol_dialog;
Fine. Have it your way.;[];;[];[8424];k_hjol_dialog;
So when did you go to Kashyyyk?;[];;[8428];[8022, 8571, 8579];k_hjol_dialog;
Oh, that was not until many years later, to tell the truth. I spent quite some time wandering the galaxy.;[];;[8429, 8496, 8498];[8427];k_hjol_dialog;NM35AAJOLE09442_.mp3
The Jedi just let you go?;[];;[8430];[8428];k_hjol_dialog;
Why wouldn't they? I had refused my promotion to Jedi... I was a Padawan who had left the Order, nothing more.;[];;[8431];[8429];k_hjol_dialog;NM35AAJOLE09444_.mp3
I traveled from one civilized system to the next, never staying long. I don't even think I knew what I was searching for.;[];;[8432];[8430];k_hjol_dialog;NM35AAJOLE09445_.mp3
It wasn't as if my travels were pleasant, either. There were plenty of folks who distrusted the Jedi after the war... or worse.;[];;[8433, 8492, 8494];[8431, 8497];k_hjol_dialog;NM35AAJOLE09448_.mp3
Worse? What could be worse?;[];;[8434];[8432];k_hjol_dialog;
If people weren't treating me with suspicion, they were looking at me with greed. I don't know how many thought they could make use of me for their own ends.;[];;[8435];[8433, 8493, 8495];k_hjol_dialog;NM35AAJOLE09450_.mp3
I got so sick of the treachery and deceit I left the civilized parts of the galaxy and headed instead for the uncivilized parts.;[];;[8436];[8434];k_hjol_dialog;NM35AAJOLE09451_.mp3
So that's when you went to Kashyyyk?;[];;[8437];[8435];k_hjol_dialog;
Actually I was on my way somewhere else when I crash-landed on Kashyyyk. The ship I was using was a rust-bucket.;[];;[8438, 8441, 8443];[8436];k_hjol_dialog;NM35AAJOLE09453_.mp3
You survived a crash-landing on Kashyyyk?;[];;[8439];[8437, 8442];k_hjol_dialog;
I'd taken some damage passing through an unexpected asteroid field, as I recall, but I wasn't completely without some systems. I could still guide her a bit when I crashed.;[];;[8440];[8438];k_hjol_dialog;NM35AAJOLE09455_.mp3
It wasn't what a would call the smoothest landing, especially considering I ended up smack in the depths of the Shadowlands. But I lived.;[];;[8441, 8443];[8439];k_hjol_dialog;NM35AAJOLE09456_.mp3
Why didn't you just fix your ship and keep going?;[];;[8442];[8440, 8437];k_hjol_dialog;
Hmph. I'm no mechanic. And besides, after you plunge nose-first into the trunk of a five-kilometer high tree, chances are you don't have much ship left.;[];;[8438, 8443];[8441];k_hjol_dialog;NM35AAJOLE09458_.mp3
So you crashed... and stayed?;[];;[8444];[8442, 8440, 8437];k_hjol_dialog;
Sure, why not? It seemed like an interesting enough place to spend a couple of decades exploring.;[];;[8445, 8450, 8452];[8443];k_hjol_dialog;NM35AAJOLE09460_.mp3
How did you survive in the Shadowlands?;[];;[8446];[8444, 8451];k_hjol_dialog;
Hmmm. That was a challenge at first. You've seen the kind of creatures that exist down there... and you missed the really big ones.;[];;[8447];[8445];k_hjol_dialog;NM35AAJOLE09462_.mp3
I was still able to rely on the Force to keep me safe for the most part. The rest of the trick is keeping out of the way of most of the predators.;[];;[8448];[8446];k_hjol_dialog;NM35AAJOLE09463_.mp3
It couldn't have been easy.;[];;[8449];[8447];k_hjol_dialog;
No, that's true. Still... most of the creatures grew accustomed to me, and I to them. At least none of them ever heard of a Jedi.;[];;[8450, 8452];[8448];k_hjol_dialog;NM35AAJOLE09465_.mp3
You're completely insane, you know that?;[];;[8451];[8449, 8444];k_hjol_dialog;
Bah, what do you know? I'd done enough wandering by that point, thank you very much. I felt at peace in the Shadowlands.;[];;[8445, 8452];[8450];k_hjol_dialog;NM35AAJOLE09467_.mp3
And the Wookiees didn't mind your presence?;[];;[8453];[8451, 8449, 8444];k_hjol_dialog;
They did at first, oh yes. I can't say I was overly pleased to encounter a group of indigenous giant carpets either, I can assure you of that.;[];;[8454, 8487, 8489];[8452];k_hjol_dialog;NM35AAJOLE09469_.mp3
Did you fight them?;[];;[8455];[8453];k_hjol_dialog;
No, no. I was the intruder in their land, after all. They got to trust me well enough after a couple of decades of my aid.;[];;[8456];[8454];k_hjol_dialog;NM35AAJOLE09471_.mp3
You helped them?;[];;[8457];[8455, 8488, 8491];k_hjol_dialog;
When I could. I would assist the few young ones who would get lost in the Shadowlands or attacked unexpectedly by the wildlife.;[];;[8458];[8456];k_hjol_dialog;NM35AAJOLE09478_.mp3
I must say... for a while there, the Wookiees actually thought I was some kind of benevolent forest god. Amusing, really. I set them straight eventually.;[];;[8459, 8462, 8469];[8457];k_hjol_dialog;NM35AAJOLE09479_.mp3
Why didn't you stop the slavery of the Wookiees, then?;[];;[8460];[8458, 8468];k_hjol_dialog;
At first, when the slavers took to hunting down lone Wookiees in the fringes of the Shadowlands, I did my best to divert them.;[];;[8461];[8459];k_hjol_dialog;NM35AAJOLE09481_.mp3
Later, when Chuundar made his deal I didn't see any point. I wasn't here to save them from their own sad follies, after all.;[];;[8462, 8469];[8460];k_hjol_dialog;NM35AAJOLE09482_.mp3
It sounds like you enjoyed being a god.;[];;[8463];[8461, 8458];k_hjol_dialog;
Nonsense. I had no idea that's what they were thinking for a long time. I just thought they were being friendly neighbours, leaving fruit and such for me.;[];;[8464];[8462];k_hjol_dialog;NM35AAJOLE09484_.mp3
Later, when I started to understand some of their grunting, I realized they would say prayers to the 'hairless one' before descending into the forest.;[];;[8465];[8463];k_hjol_dialog;NM35AAJOLE09485_.mp3
Hmph. Hairless one. I used to have plenty of hair, I tell you. *Ahem* Well, at any rate, it took a few bruises, but I set the record straight.;[];;[8466];[8464];k_hjol_dialog;NM35AAJOLE09486_.mp3
A few bruises?;[];;[8467];[8465];k_hjol_dialog;
I traveled to Rrookworro and met with the chieftain in front of everyone. Freyyr swatted at me just to see if I was real or not.;[];;[8468];[8466];k_hjol_dialog;NM35AAJOLE09488_.mp3
I was real, and while it was a light swat, Wookiees are terribly strong. I was knocked out cold for a day. The Wookiees all thought it was quite funny.;[];;[8459, 8469];[8467];k_hjol_dialog;NM35AAJOLE09489_.mp3
Wasn't it all a bit primitive for you?;[];;[8470];[8468, 8461, 8458];k_hjol_dialog;
Not really. Kashyyyk is a place you can feel very small in. It felt good to devote my time to helping people and living simply.;[];;[8471, 8485, 8486];[8469];k_hjol_dialog;NM35AAJOLE09491_.mp3
And you didn't receive any news from the outside?;[];;[8472];[8470];k_hjol_dialog;
What can I say? I did it all for the Wookiees.;[];;[8473];[8471, 8485, 8486];k_hjol_dialog;NM35AAJOLE09493_.mp3
The Wookiees?;[];;[8474];[8472];k_hjol_dialog;
The Wookiees. Well, okay, maybe I needed some time on a quiet and remote planet... but if you ever need a friend, an incredibly strong hairball isn't a bad call.;[];;[8475, 8478, 8483];[8473];k_hjol_dialog;NM35AAJOLE09495_.mp3
You are a very strange old man.;[];;[8476];[8474];k_hjol_dialog;
Why, thank you. You're not so bad, yourself, all things considered.;[];;[8477];[8475];k_hjol_dialog;NM35AAJOLE09497_.mp3
At any rate, we should be moving along, don't you think? If you sat around this long in the Shadowlands, a tach would eat you.;[];;[];[8476, 8482, 8484];k_hjol_dialog;NM35AAJOLE09505_.mp3
You sound quite fond of them.;[];;[8479];[8474];k_hjol_dialog;
I suppose I am, in a way, despite the smell. For a race of gardeners, they've developed quite interestingly.;[];;[8480];[8478];k_hjol_dialog;NM35AAJOLE09499_.mp3
Gardeners?;[];;[8481];[8479];k_hjol_dialog;
You remember the alien computer, correct? Kashyyyk was meant to be an agricultural planet. The Wookiees were made for a reason.;[];;[8482];[8480];k_hjol_dialog;NM35AAJOLE09501_.mp3
Or, at least, that's what I'm thinking. But I'm an old man who's had a long time to develop that opinion, so don't argue with me.;[];;[8477];[8481];k_hjol_dialog;NM35AAJOLE09502_.mp3
I regret asking you about this, now.;[];;[8484];[8474];k_hjol_dialog;
See? Now you know how I feel half the time.;[];;[8477];[8483];k_hjol_dialog;NM35AAJOLE09504_.mp3
You spent two decades living like that?;[];;[8472];[8470];k_hjol_dialog;
I still think you're insane.;[];;[8472];[8470];k_hjol_dialog;
You seemed on fairly peaceful terms with them.;[];;[8488];[8453];k_hjol_dialog;
Well that was after two decades of helping them. They certainly didn't trust me at first.;[];;[8456];[8487];k_hjol_dialog;NM35AAJOLE09473_.mp3
You could have ruled them, you know.;[];;[8490];[8453];k_hjol_dialog;
And why would I have been interested in that? You can't spend five minutes in a Wookiee village without coming out smelling like wet fur.;[];;[8491];[8489];k_hjol_dialog;NM35AAJOLE09475_.mp3
No, no, let them rule themselves. They can screw up their history just like every other race before them. No, I helped them in other ways.;[];;[8456];[8490];k_hjol_dialog;NM35AAJOLE09476_.mp3
With good reason, I imagine.;[];;[8493];[8432];k_hjol_dialog;
I suppose so. Not everyone would understand why the Jedi would suddenly start killing themselves and tearing up half the galaxy, would they?;[];;[8434];[8492];k_hjol_dialog;NM35AAJOLE09509_.mp3
I don't see why you were wandering in the first place.;[];;[8495];[8432];k_hjol_dialog;
I was lost. I couldn't conceive of returning to the Jedi, so what would you propose I'd done?;[];;[8434];[8494];k_hjol_dialog;NM35AAJOLE09511_.mp3
You were adventuring again, I take it?;[];;[8497];[8428];k_hjol_dialog;
Nothing so extravagant. I merely traveled from place to place... I don't even think I knew what I was searching for.;[];;[8432];[8496, 8498];k_hjol_dialog;NM35AAJOLE09447_.mp3
Let me guess. Traveling from planet to planet, doing good deeds...;[];;[8497];[8428];k_hjol_dialog;
So if you liked Kashyyyk so much, why did you want to leave?;[];;[8500];[8022, 8571, 8579];k_hjol_dialog;
Are we back to *that* again?;[];;[8501, 8538, 8539];[8499];k_hjol_dialog;NM35AAJOLE09514_.mp3
I find it hard to believe you left the Wookiees just for some adventure.;[];;[8502];[8500];k_hjol_dialog;
Hmmm... what's the best way for me to approach this? Ah, perhaps it's time for a little story...;[];;[8503, 8536, 8537];[8501, 8538, 8539];k_hjol_dialog;NM35AAJOLE09518_.mp3
Oh, no, not another story!;[];;[8504];[8502];k_hjol_dialog;
You just keep quiet there, you! I've had to put up with all your busy-body questions, haven't I? Well, now you'll listen to a story, dammit!;[{'Jolee': 'Talk_Forceful'}];;[8505];[8503, 8536, 8537];k_hjol_dialog;NM35AAJOLE09522_.mp3
*ahem* Now where was I? Oh yes, the story... you almost made me forget about it. Nice try, but I'm not that old just yet. Heh heh.;[];;[8506];[8504];k_hjol_dialog;NM35AAJOLE09523_.mp3
Now, then. A young man sees a terribly venemous snake in his small village. Nervous, he watches the snake carefully until it leaves.;[];;[8507];[8505];k_hjol_dialog;NM35AAJOLE09524_.mp3
The young man follows the snake into the forest. He clears the branches out of its path and helps it over obstacles. He even works to keep it fed.;[];;[8508];[8506];k_hjol_dialog;NM35AAJOLE09525_.mp3
This is a very long story.;[];;[8509];[8507];k_hjol_dialog;
Shush! Many nights pass and still the young man continues to follow the snake. He even follows it into the sands of the great desert.;[];;[8510];[8508];k_hjol_dialog;NM35AAJOLE09527_.mp3
In the desert, the snake eventually grows hungry. It turns and bites the young man, its poison quickly working its way into his system.;[];;[8511];[8509];k_hjol_dialog;NM35AAJOLE09528_.mp3
"Finally curious, the snake looks at the boy as he lays dying and asks, ""Why were you foolish enough to follow me all the way out into the desert?""";[];;[8512];[8510];k_hjol_dialog;NM35AAJOLE09529_.mp3
"The boy looks back and replies, ""Did I follow you? I thought I was leading you away from everyone else..."" And then he died.";[];;[8513];[8511];k_hjol_dialog;NM35AAJOLE09530_.mp3
Am I supposed to be the snake?;[];;[8514];[8512];k_hjol_dialog;
Well, now, that's what I wanted to see for myself.;[];;[8515, 8531, 8533, 8535];[8513];k_hjol_dialog;NM35AAJOLE09532_.mp3
That's a long way to come just to risk dying.;[];;[8516];[8514];k_hjol_dialog;
I've come a long way as it is, and I'm going to die anyway so that doesn't bother me in the least.;[];;[8517];[8515];k_hjol_dialog;NM35AAJOLE09534_.mp3
I've told you before that you have a destiny before you. This does not mean, however, that your future is already written. They are not the same thing.;[];;[8518];[8516, 8532, 8534, 8535];k_hjol_dialog;NM35AAJOLE09540_.mp3
You have the choice of which direction you take your destiny in. More than engine-sucking Andor, certainly... but even he had a choice.;[];;[8519, 8530];[8517];k_hjol_dialog;NM35AAJOLE09541_.mp3
So far you've chosen to take a darker path. You know the consequences of that... we'll see if you decide to stay your course.;[];;[8520];[8518];k_hjol_dialog;NM35AAJOLE09542_.mp3
I'm not here to judge you or tell you which path to take. I'm here ready to offer you my help... should you ask for it.;[];;[8521];[8519, 8530];k_hjol_dialog;NM35AAJOLE09544_.mp3
I do that because I think it's important. More important than remaining in my home and pretending the galaxy doesn't exist. That's why I'm here.;[];;[8522, 8526, 8528];[8520];k_hjol_dialog;NM35AAJOLE09545_.mp3
Thank you, Jolee. I'm glad you came.;[];;[8523, 8525];[8521];k_hjol_dialog;
Heh. I'm rather glad I came, too, really. You're a fine young lad. I hope... I hope things turn out well for you.;[];;[8524];[8522];k_hjol_dialog;NM35AAJOLE09547_.mp3
Now, then... I've chatted enough for one lifetime. Let's get this show on the road, shall we?;[];;[];[8523, 8525, 8527, 8529];k_hjol_dialog;NM35AAJOLE09553_.mp3
Heh. I'm rather glad I came, too, really. You're a fine young lass. I hope... I hope things turn out well for you.;[];;[8524];[8522];k_hjol_dialog;NM35AAJOLE09548_.mp3
But I don't need you, really. You're wasting your time.;[];;[8527];[8521];k_hjol_dialog;
Hmph. So you say, but it's my time to waste. Perhaps I can influence your decision, perhaps not... only time will tell, won't it?;[];;[8524];[8526];k_hjol_dialog;NM35AAJOLE09550_.mp3
